"Card1","Card2","Card3","Status","Matching_Attributes","Broken_Attributes","Type"
"1121","2211","3213","No set",NA,"0111","-7"
"1121","2211","3221","No set",NA,"0110","-6"
"1121","2211","3222","No set",NA,"0111","-7"
"1121","2211","3223","No set",NA,"0111","-7"
"1121","2211","3231","No set",NA,"0100","-4"
"1121","2211","3232","No set",NA,"0101","-5"
"1121","2211","3233","No set",NA,"0101","-5"
"1121","2211","3311","No set",NA,"0010","-2"
"1121","2211","3312","No set",NA,"0011","-3"
"1121","2211","3313","No set",NA,"0011","-3"
"1121","2211","3321","No set",NA,"0010","-2"
"1121","2211","3322","No set",NA,"0011","-3"
"1121","2211","3323","No set",NA,"0011","-3"
"1121","2211","3331","Set","0001",NA,"1"
"1121","2211","3332","No set",NA,"0001","-1"
"1121","2211","3333","No set",NA,"0001","-1"
"1121","2212","2213","No set",NA,"1110","-14"
"1121","2212","2221","No set",NA,"1111","-15"
"1121","2212","2222","No set",NA,"1111","-15"
"1121","2212","2223","No set",NA,"1110","-14"
"1121","2212","2231","No set",NA,"1101","-13"
"1121","2212","2232","No set",NA,"1101","-13"
"1121","2212","2233","No set",NA,"1100","-12"
"1121","2212","2311","No set",NA,"1011","-11"
"1121","2212","2312","No set",NA,"1011","-11"
"1121","2212","2313","No set",NA,"1010","-10"
"1121","2212","2321","No set",NA,"1011","-11"
"1121","2212","2322","No set",NA,"1011","-11"
"1121","2212","2323","No set",NA,"1010","-10"
"1121","2212","2331","No set",NA,"1001","-9"
"1121","2212","2332","No set",NA,"1001","-9"
"1121","2212","2333","No set",NA,"1000","-8"
"1121","2212","3111","No set",NA,"0111","-7"
"1121","2212","3112","No set",NA,"0111","-7"
"1121","2212","3113","No set",NA,"0110","-6"
"1121","2212","3121","No set",NA,"0111","-7"
"1121","2212","3122","No set",NA,"0111","-7"
"1121","2212","3123","No set",NA,"0110","-6"
"1121","2212","3131","No set",NA,"0101","-5"
"1121","2212","3132","No set",NA,"0101","-5"
"1121","2212","3133","No set",NA,"0100","-4"
"1121","2212","3211","No set",NA,"0111","-7"
"1121","2212","3212","No set",NA,"0111","-7"
"1121","2212","3213","No set",NA,"0110","-6"
"1121","2212","3221","No set",NA,"0111","-7"
"1121","2212","3222","No set",NA,"0111","-7"
"1121","2212","3223","No set",NA,"0110","-6"
"1121","2212","3231","No set",NA,"0101","-5"
"1121","2212","3232","No set",NA,"0101","-5"
"1121","2212","3233","No set",NA,"0100","-4"
"1121","2212","3311","No set",NA,"0011","-3"
"1121","2212","3312","No set",NA,"0011","-3"
"1121","2212","3313","No set",NA,"0010","-2"
"1121","2212","3321","No set",NA,"0011","-3"
"1121","2212","3322","No set",NA,"0011","-3"
"1121","2212","3323","No set",NA,"0010","-2"
"1121","2212","3331","No set",NA,"0001","-1"
"1121","2212","3332","No set",NA,"0001","-1"
"1121","2212","3333","Set","0000",NA,"0"
"1121","2213","2221","No set",NA,"1111","-15"
"1121","2213","2222","No set",NA,"1110","-14"
"1121","2213","2223","No set",NA,"1111","-15"
"1121","2213","2231","No set",NA,"1101","-13"
"1121","2213","2232","No set",NA,"1100","-12"
"1121","2213","2233","No set",NA,"1101","-13"
"1121","2213","2311","No set",NA,"1011","-11"
"1121","2213","2312","No set",NA,"1010","-10"
"1121","2213","2313","No set",NA,"1011","-11"
"1121","2213","2321","No set",NA,"1011","-11"
"1121","2213","2322","No set",NA,"1010","-10"
"1121","2213","2323","No set",NA,"1011","-11"
"1121","2213","2331","No set",NA,"1001","-9"
"1121","2213","2332","No set",NA,"1000","-8"
"1121","2213","2333","No set",NA,"1001","-9"
"1121","2213","3111","No set",NA,"0111","-7"
"1121","2213","3112","No set",NA,"0110","-6"
"1121","2213","3113","No set",NA,"0111","-7"
"1121","2213","3121","No set",NA,"0111","-7"
"1121","2213","3122","No set",NA,"0110","-6"
"1121","2213","3123","No set",NA,"0111","-7"
"1121","2213","3131","No set",NA,"0101","-5"
"1121","2213","3132","No set",NA,"0100","-4"
"1121","2213","3133","No set",NA,"0101","-5"
"1121","2213","3211","No set",NA,"0111","-7"
"1121","2213","3212","No set",NA,"0110","-6"
"1121","2213","3213","No set",NA,"0111","-7"
"1121","2213","3221","No set",NA,"0111","-7"
"1121","2213","3222","No set",NA,"0110","-6"
"1121","2213","3223","No set",NA,"0111","-7"
"1121","2213","3231","No set",NA,"0101","-5"
"1121","2213","3232","No set",NA,"0100","-4"
"1121","2213","3233","No set",NA,"0101","-5"
"1121","2213","3311","No set",NA,"0011","-3"
"1121","2213","3312","No set",NA,"0010","-2"
"1121","2213","3313","No set",NA,"0011","-3"
"1121","2213","3321","No set",NA,"0011","-3"
"1121","2213","3322","No set",NA,"0010","-2"
"1121","2213","3323","No set",NA,"0011","-3"
"1121","2213","3331","No set",NA,"0001","-1"
"1121","2213","3332","Set","0000",NA,"0"
"1121","2213","3333","No set",NA,"0001","-1"
"1121","2221","2222","No set",NA,"1101","-13"
"1121","2221","2223","No set",NA,"1101","-13"
"1121","2221","2231","No set",NA,"1110","-14"
"1121","2221","2232","No set",NA,"1111","-15"
"1121","2221","2233","No set",NA,"1111","-15"
"1121","2221","2311","No set",NA,"1010","-10"
"1121","2221","2312","No set",NA,"1011","-11"
"1121","2221","2313","No set",NA,"1011","-11"
"1121","2221","2321","No set",NA,"1000","-8"
"1121","2221","2322","No set",NA,"1001","-9"
"1121","2221","2323","No set",NA,"1001","-9"
"1121","2221","2331","No set",NA,"1010","-10"
"1121","2221","2332","No set",NA,"1011","-11"
"1121","2221","2333","No set",NA,"1011","-11"
"1121","2221","3111","No set",NA,"0110","-6"
"1121","2221","3112","No set",NA,"0111","-7"
"1121","2221","3113","No set",NA,"0111","-7"
"1121","2221","3121","No set",NA,"0100","-4"
"1121","2221","3122","No set",NA,"0101","-5"
"1121","2221","3123","No set",NA,"0101","-5"
"1121","2221","3131","No set",NA,"0110","-6"
"1121","2221","3132","No set",NA,"0111","-7"
"1121","2221","3133","No set",NA,"0111","-7"
"1121","2221","3211","No set",NA,"0110","-6"
"1121","2221","3212","No set",NA,"0111","-7"
"1121","2221","3213","No set",NA,"0111","-7"
"1121","2221","3221","No set",NA,"0100","-4"
"1121","2221","3222","No set",NA,"0101","-5"
"1121","2221","3223","No set",NA,"0101","-5"
"1121","2221","3231","No set",NA,"0110","-6"
"1121","2221","3232","No set",NA,"0111","-7"
"1121","2221","3233","No set",NA,"0111","-7"
"1121","2221","3311","No set",NA,"0010","-2"
"1121","2221","3312","No set",NA,"0011","-3"
"1121","2221","3313","No set",NA,"0011","-3"
"1121","2221","3321","Set","0011",NA,"3"
"1121","2221","3322","No set",NA,"0001","-1"
"1121","2221","3323","No set",NA,"0001","-1"
"1121","2221","3331","No set",NA,"0010","-2"
"1121","2221","3332","No set",NA,"0011","-3"
"1121","2221","3333","No set",NA,"0011","-3"
"1121","2222","2223","No set",NA,"1100","-12"
"1121","2222","2231","No set",NA,"1111","-15"
"1121","2222","2232","No set",NA,"1111","-15"
"1121","2222","2233","No set",NA,"1110","-14"
"1121","2222","2311","No set",NA,"1011","-11"
"1121","2222","2312","No set",NA,"1011","-11"
"1121","2222","2313","No set",NA,"1010","-10"
"1121","2222","2321","No set",NA,"1001","-9"
"1121","2222","2322","No set",NA,"1001","-9"
"1121","2222","2323","No set",NA,"1000","-8"
"1121","2222","2331","No set",NA,"1011","-11"
"1121","2222","2332","No set",NA,"1011","-11"
"1121","2222","2333","No set",NA,"1010","-10"
"1121","2222","3111","No set",NA,"0111","-7"
"1121","2222","3112","No set",NA,"0111","-7"
"1121","2222","3113","No set",NA,"0110","-6"
"1121","2222","3121","No set",NA,"0101","-5"
"1121","2222","3122","No set",NA,"0101","-5"
"1121","2222","3123","No set",NA,"0100","-4"
"1121","2222","3131","No set",NA,"0111","-7"
"1121","2222","3132","No set",NA,"0111","-7"
"1121","2222","3133","No set",NA,"0110","-6"
"1121","2222","3211","No set",NA,"0111","-7"
"1121","2222","3212","No set",NA,"0111","-7"
"1121","2222","3213","No set",NA,"0110","-6"
"1121","2222","3221","No set",NA,"0101","-5"
"1121","2222","3222","No set",NA,"0101","-5"
"1121","2222","3223","No set",NA,"0100","-4"
"1121","2222","3231","No set",NA,"0111","-7"
"1121","2222","3232","No set",NA,"0111","-7"
"1121","2222","3233","No set",NA,"0110","-6"
"1121","2222","3311","No set",NA,"0011","-3"
"1121","2222","3312","No set",NA,"0011","-3"
"1121","2222","3313","No set",NA,"0010","-2"
"1121","2222","3321","No set",NA,"0001","-1"
"1121","2222","3322","No set",NA,"0001","-1"
"1121","2222","3323","Set","0010",NA,"2"
"1121","2222","3331","No set",NA,"0011","-3"
"1121","2222","3332","No set",NA,"0011","-3"
"1121","2222","3333","No set",NA,"0010","-2"
"1121","2223","2231","No set",NA,"1111","-15"
"1121","2223","2232","No set",NA,"1110","-14"
"1121","2223","2233","No set",NA,"1111","-15"
"1121","2223","2311","No set",NA,"1011","-11"
"1121","2223","2312","No set",NA,"1010","-10"
"1121","2223","2313","No set",NA,"1011","-11"
"1121","2223","2321","No set",NA,"1001","-9"
"1121","2223","2322","No set",NA,"1000","-8"
"1121","2223","2323","No set",NA,"1001","-9"
"1121","2223","2331","No set",NA,"1011","-11"
"1121","2223","2332","No set",NA,"1010","-10"
"1121","2223","2333","No set",NA,"1011","-11"
"1121","2223","3111","No set",NA,"0111","-7"
"1121","2223","3112","No set",NA,"0110","-6"
"1121","2223","3113","No set",NA,"0111","-7"
"1121","2223","3121","No set",NA,"0101","-5"
"1121","2223","3122","No set",NA,"0100","-4"
"1121","2223","3123","No set",NA,"0101","-5"
"1121","2223","3131","No set",NA,"0111","-7"
"1121","2223","3132","No set",NA,"0110","-6"
"1121","2223","3133","No set",NA,"0111","-7"
"1121","2223","3211","No set",NA,"0111","-7"
"1121","2223","3212","No set",NA,"0110","-6"
"1121","2223","3213","No set",NA,"0111","-7"
"1121","2223","3221","No set",NA,"0101","-5"
"1121","2223","3222","No set",NA,"0100","-4"
"1121","2223","3223","No set",NA,"0101","-5"
"1121","2223","3231","No set",NA,"0111","-7"
"1121","2223","3232","No set",NA,"0110","-6"
"1121","2223","3233","No set",NA,"0111","-7"
"1121","2223","3311","No set",NA,"0011","-3"
"1121","2223","3312","No set",NA,"0010","-2"
"1121","2223","3313","No set",NA,"0011","-3"
"1121","2223","3321","No set",NA,"0001","-1"
"1121","2223","3322","Set","0010",NA,"2"
"1121","2223","3323","No set",NA,"0001","-1"
"1121","2223","3331","No set",NA,"0011","-3"
"1121","2223","3332","No set",NA,"0010","-2"
"1121","2223","3333","No set",NA,"0011","-3"
"1121","2231","2232","No set",NA,"1111","-15"
"1121","2231","2233","No set",NA,"1111","-15"
"1121","2231","2311","No set",NA,"1000","-8"
"1121","2231","2312","No set",NA,"1001","-9"
"1121","2231","2313","No set",NA,"1001","-9"
"1121","2231","2321","No set",NA,"1010","-10"
"1121","2231","2322","No set",NA,"1011","-11"
"1121","2231","2323","No set",NA,"1011","-11"
"1121","2231","2331","No set",NA,"1010","-10"
"1121","2231","2332","No set",NA,"1011","-11"
"1121","2231","2333","No set",NA,"1011","-11"
"1121","2231","3111","No set",NA,"0100","-4"
"1121","2231","3112","No set",NA,"0101","-5"
"1121","2231","3113","No set",NA,"0101","-5"
"1121","2231","3121","No set",NA,"0110","-6"
"1121","2231","3122","No set",NA,"0111","-7"
"1121","2231","3123","No set",NA,"0111","-7"
"1121","2231","3131","No set",NA,"0110","-6"
"1121","2231","3132","No set",NA,"0111","-7"
"1121","2231","3133","No set",NA,"0111","-7"
"1121","2231","3211","No set",NA,"0100","-4"
"1121","2231","3212","No set",NA,"0101","-5"
"1121","2231","3213","No set",NA,"0101","-5"
"1121","2231","3221","No set",NA,"0110","-6"
"1121","2231","3222","No set",NA,"0111","-7"
"1121","2231","3223","No set",NA,"0111","-7"
"1121","2231","3231","No set",NA,"0110","-6"
"1121","2231","3232","No set",NA,"0111","-7"
"1121","2231","3233","No set",NA,"0111","-7"
"1121","2231","3311","Set","0001",NA,"1"
"1121","2231","3312","No set",NA,"0001","-1"
"1121","2231","3313","No set",NA,"0001","-1"
"1121","2231","3321","No set",NA,"0010","-2"
"1121","2231","3322","No set",NA,"0011","-3"
"1121","2231","3323","No set",NA,"0011","-3"
"1121","2231","3331","No set",NA,"0010","-2"
"1121","2231","3332","No set",NA,"0011","-3"
"1121","2231","3333","No set",NA,"0011","-3"
"1121","2232","2233","No set",NA,"1110","-14"
"1121","2232","2311","No set",NA,"1001","-9"
"1121","2232","2312","No set",NA,"1001","-9"
"1121","2232","2313","No set",NA,"1000","-8"
"1121","2232","2321","No set",NA,"1011","-11"
"1121","2232","2322","No set",NA,"1011","-11"
"1121","2232","2323","No set",NA,"1010","-10"
"1121","2232","2331","No set",NA,"1011","-11"
"1121","2232","2332","No set",NA,"1011","-11"
"1121","2232","2333","No set",NA,"1010","-10"
"1121","2232","3111","No set",NA,"0101","-5"
"1121","2232","3112","No set",NA,"0101","-5"
"1121","2232","3113","No set",NA,"0100","-4"
"1121","2232","3121","No set",NA,"0111","-7"
"1121","2232","3122","No set",NA,"0111","-7"
"1121","2232","3123","No set",NA,"0110","-6"
"1121","2232","3131","No set",NA,"0111","-7"
"1121","2232","3132","No set",NA,"0111","-7"
"1121","2232","3133","No set",NA,"0110","-6"
"1121","2232","3211","No set",NA,"0101","-5"
"1121","2232","3212","No set",NA,"0101","-5"
"1121","2232","3213","No set",NA,"0100","-4"
"1121","2232","3221","No set",NA,"0111","-7"
"1121","2232","3222","No set",NA,"0111","-7"
"1121","2232","3223","No set",NA,"0110","-6"
"1121","2232","3231","No set",NA,"0111","-7"
"1121","2232","3232","No set",NA,"0111","-7"
"1121","2232","3233","No set",NA,"0110","-6"
"1121","2232","3311","No set",NA,"0001","-1"
"1121","2232","3312","No set",NA,"0001","-1"
"1121","2232","3313","Set","0000",NA,"0"
"1121","2232","3321","No set",NA,"0011","-3"
"1121","2232","3322","No set",NA,"0011","-3"
"1121","2232","3323","No set",NA,"0010","-2"
"1121","2232","3331","No set",NA,"0011","-3"
"1121","2232","3332","No set",NA,"0011","-3"
"1121","2232","3333","No set",NA,"0010","-2"
"1121","2233","2311","No set",NA,"1001","-9"
"1121","2233","2312","No set",NA,"1000","-8"
"1121","2233","2313","No set",NA,"1001","-9"
"1121","2233","2321","No set",NA,"1011","-11"
"1121","2233","2322","No set",NA,"1010","-10"
"1121","2233","2323","No set",NA,"1011","-11"
"1121","2233","2331","No set",NA,"1011","-11"
"1121","2233","2332","No set",NA,"1010","-10"
"1121","2233","2333","No set",NA,"1011","-11"
"1121","2233","3111","No set",NA,"0101","-5"
"1121","2233","3112","No set",NA,"0100","-4"
"1121","2233","3113","No set",NA,"0101","-5"
"1121","2233","3121","No set",NA,"0111","-7"
"1121","2233","3122","No set",NA,"0110","-6"
"1121","2233","3123","No set",NA,"0111","-7"
"1121","2233","3131","No set",NA,"0111","-7"
"1121","2233","3132","No set",NA,"0110","-6"
"1121","2233","3133","No set",NA,"0111","-7"
"1121","2233","3211","No set",NA,"0101","-5"
"1121","2233","3212","No set",NA,"0100","-4"
"1121","2233","3213","No set",NA,"0101","-5"
"1121","2233","3221","No set",NA,"0111","-7"
"1121","2233","3222","No set",NA,"0110","-6"
"1121","2233","3223","No set",NA,"0111","-7"
"1121","2233","3231","No set",NA,"0111","-7"
"1121","2233","3232","No set",NA,"0110","-6"
"1121","2233","3233","No set",NA,"0111","-7"
"1121","2233","3311","No set",NA,"0001","-1"
"1121","2233","3312","Set","0000",NA,"0"
"1121","2233","3313","No set",NA,"0001","-1"
"1121","2233","3321","No set",NA,"0011","-3"
"1121","2233","3322","No set",NA,"0010","-2"
"1121","2233","3323","No set",NA,"0011","-3"
"1121","2233","3331","No set",NA,"0011","-3"
"1121","2233","3332","No set",NA,"0010","-2"
"1121","2233","3333","No set",NA,"0011","-3"
"1121","2311","2312","No set",NA,"1111","-15"
"1121","2311","2313","No set",NA,"1111","-15"
"1121","2311","2321","No set",NA,"1110","-14"
"1121","2311","2322","No set",NA,"1111","-15"
"1121","2311","2323","No set",NA,"1111","-15"
"1121","2311","2331","No set",NA,"1100","-12"
"1121","2311","2332","No set",NA,"1101","-13"
"1121","2311","2333","No set",NA,"1101","-13"
"1121","2311","3111","No set",NA,"0110","-6"
"1121","2311","3112","No set",NA,"0111","-7"
"1121","2311","3113","No set",NA,"0111","-7"
"1121","2311","3121","No set",NA,"0110","-6"
"1121","2311","3122","No set",NA,"0111","-7"
"1121","2311","3123","No set",NA,"0111","-7"
"1121","2311","3131","No set",NA,"0100","-4"
"1121","2311","3132","No set",NA,"0101","-5"
"1121","2311","3133","No set",NA,"0101","-5"
"1121","2311","3211","No set",NA,"0010","-2"
"1121","2311","3212","No set",NA,"0011","-3"
"1121","2311","3213","No set",NA,"0011","-3"
"1121","2311","3221","No set",NA,"0010","-2"
"1121","2311","3222","No set",NA,"0011","-3"
"1121","2311","3223","No set",NA,"0011","-3"
"1121","2311","3231","Set","0001",NA,"1"
"1121","2311","3232","No set",NA,"0001","-1"
"1121","2311","3233","No set",NA,"0001","-1"
"1121","2311","3311","No set",NA,"0110","-6"
"1121","2311","3312","No set",NA,"0111","-7"
"1121","2311","3313","No set",NA,"0111","-7"
"1121","2311","3321","No set",NA,"0110","-6"
"1121","2311","3322","No set",NA,"0111","-7"
"1121","2311","3323","No set",NA,"0111","-7"
"1121","2311","3331","No set",NA,"0100","-4"
"1121","2311","3332","No set",NA,"0101","-5"
"1121","2311","3333","No set",NA,"0101","-5"
"1121","2312","2313","No set",NA,"1110","-14"
"1121","2312","2321","No set",NA,"1111","-15"
"1121","2312","2322","No set",NA,"1111","-15"
"1121","2312","2323","No set",NA,"1110","-14"
"1121","2312","2331","No set",NA,"1101","-13"
"1121","2312","2332","No set",NA,"1101","-13"
"1121","2312","2333","No set",NA,"1100","-12"
"1121","2312","3111","No set",NA,"0111","-7"
"1121","2312","3112","No set",NA,"0111","-7"
"1121","2312","3113","No set",NA,"0110","-6"
"1121","2312","3121","No set",NA,"0111","-7"
"1121","2312","3122","No set",NA,"0111","-7"
"1121","2312","3123","No set",NA,"0110","-6"
"1121","2312","3131","No set",NA,"0101","-5"
"1121","2312","3132","No set",NA,"0101","-5"
"1121","2312","3133","No set",NA,"0100","-4"
"1121","2312","3211","No set",NA,"0011","-3"
